"Name","Location","Type","Param Count","Function Name","Data Type","Preview"
"_purecall","External[00031760]","External Function","0","MSVCRT.DLL::_purecall","undefined","undefined _purecall()"
"sscanf","External[0003176c]","External Function","2","MSVCRT.DLL::sscanf","int","int sscanf(char * _Src\, char * _Format\, ...)"
"iswspace","External[00031776]","External Function","1","MSVCRT.DLL::iswspace","int","int iswspace(wint_t _C)"
"__dllonexit","External[00031782]","External Function","0","MSVCRT.DLL::__dllonexit","undefined","undefined __dllonexit()"
"_onexit","External[00031790]","External Function","1","MSVCRT.DLL::_onexit","_onexit_t","_onexit_t _onexit(_onexit_t _Func)"
"free","External[000317a6]","External Function","1","MSVCRT.DLL::free","void","void free(void * _Memory)"
"_initterm","External[000317ae]","External Function","0","MSVCRT.DLL::_initterm","undefined","undefined _initterm()"
"malloc","External[000317ba]","External Function","1","MSVCRT.DLL::malloc","void *","void * malloc(size_t _Size)"
"_adjust_fdiv","External[000317c4]","External Data","","","","_adjust_fdiv"
"DisableThreadLibraryCalls","External[000317d4]","External Function","1","KERNEL32.DLL::DisableThreadLibraryCalls","BOOL","BOOL DisableThreadLibraryCalls(HMODULE hLibModule)"
"FUN_10005380","10005380","Function","2","FUN_10005380","undefined","undefined FUN_10005380(void * this\, uint param_1)"
"Ordinal_5","10005550","Function","1","Toshi::TGUIActionMap::TGUIActionMap","","Ordinal_5"
"TGUIActionMap","10005550","Function","1","Toshi::TGUIActionMap::TGUIActionMap","undefined","undefined TGUIActionMap(TGUIActionMap * this)"
"??0TGUIActionMap@Toshi@@QAE@XZ","10005550","Function","1","Toshi::TGUIActionMap::TGUIActionMap","","??0TGUIActionMap@Toshi@@QAE@XZ"
"Ordinal_316","10005590","Function","1","Toshi::TGUIActionMap::Create","","Ordinal_316"
"Create","10005590","Function","1","Toshi::TGUIActionMap::Create","void","void Create(TGUIActionMap * this)"
"?Create@TGUIActionMap@Toshi@@QAEXXZ","10005590","Function","1","Toshi::TGUIActionMap::Create","","?Create@TGUIActionMap@Toshi@@QAEXXZ"
"Ordinal_243","10005f70","Function","3","Toshi::TGUIActionMap::AddActionMapping","","Ordinal_243"
"AddActionMapping","10005f70","Function","3","Toshi::TGUIActionMap::AddActionMapping","void","void AddActionMapping(TGUIActionMap * this\, int param_1\, uint param_2)"
"?AddActionMapping@TGUIActionMap@Toshi@@QAEXHI@Z","10005f70","Function","3","Toshi::TGUIActionMap::AddActionMapping","","?AddActionMapping@TGUIActionMap@Toshi@@QAEXHI@Z"
"Ordinal_1165","10006010","Function","2","Toshi::TGUIActionMap::TranslateDoodadToAction","","Ordinal_1165"
"TranslateDoodadToAction","10006010","Function","2","Toshi::TGUIActionMap::TranslateDoodadToAction","uint","uint TranslateDoodadToAction(TGUIActionMap * this\, int param_1)"
"?TranslateDoodadToAction@TGUIActionMap@Toshi@@QAEIH@Z","10006010","Function","2","Toshi::TGUIActionMap::TranslateDoodadToAction","","?TranslateDoodadToAction@TGUIActionMap@Toshi@@QAEIH@Z"
"Ordinal_521","10006050","Function","2","Toshi::TGUIActionMap::GetActionLabel","","Ordinal_521"
"GetActionLabel","10006050","Function","2","Toshi::TGUIActionMap::GetActionLabel","TLString","TLString GetActionLabel(TGUIActionMap * this\, uint param_1)"
"?GetActionLabel@TGUIActionMap@Toshi@@QAE?AVTLString@2@I@Z","10006050","Function","2","Toshi::TGUIActionMap::GetActionLabel","","?GetActionLabel@TGUIActionMap@Toshi@@QAE?AVTLString@2@I@Z"
"FUN_100060a0","100060a0","Function","2","FUN_100060a0","undefined","undefined FUN_100060a0(void * this\, uint param_1)"
"FUN_100060d0","100060d0","Function","2","FUN_100060d0","undefined","undefined FUN_100060d0(void * this\, uint param_1)"
"FUN_10006190","10006190","Function","2","FUN_10006190","undefined","undefined FUN_10006190(void * this\, uint param_1)"
"Ordinal_107","100062b0","Function","1","Toshi::TGUIActionMap::~TGUIActionMap","","Ordinal_107"
"~TGUIActionMap","100062b0","Function","1","Toshi::TGUIActionMap::~TGUIActionMap","void","void ~TGUIActionMap(TGUIActionMap * this)"
"??1TGUIActionMap@Toshi@@UAE@XZ","100062b0","Function","1","Toshi::TGUIActionMap::~TGUIActionMap","","??1TGUIActionMap@Toshi@@UAE@XZ"
"Ordinal_397","10006320","Function","0","Toshi::TGUIActionMap::DeinitialiseStatic","","Ordinal_397"
"DeinitialiseStatic","10006320","Function","0","Toshi::TGUIActionMap::DeinitialiseStatic","void","void DeinitialiseStatic(void)"
"?DeinitialiseStatic@TGUIActionMap@Toshi@@CGXXZ","10006320","Function","0","Toshi::TGUIActionMap::DeinitialiseStatic","","?DeinitialiseStatic@TGUIActionMap@Toshi@@CGXXZ"
"Ordinal_824","10006330","Function","0","Toshi::TGUIActionMap::InitialiseStatic","","Ordinal_824"
"InitialiseStatic","10006330","Function","0","Toshi::TGUIActionMap::InitialiseStatic","void","void InitialiseStatic(void)"
"?InitialiseStatic@TGUIActionMap@Toshi@@CGXXZ","10006330","Function","0","Toshi::TGUIActionMap::InitialiseStatic","","?InitialiseStatic@TGUIActionMap@Toshi@@CGXXZ"
"Ordinal_359","10006340","Function","1","Toshi::TGUIActionMap::CreateObjectInPlace","","Ordinal_359"
"CreateObjectInPlace","10006340","Function","1","Toshi::TGUIActionMap::CreateObjectInPlace","TObject *","TObject * CreateObjectInPlace(void * param_1)"
"?CreateObjectInPlace@TGUIActionMap@Toshi@@CGPAVTObject@2@PAX@Z","10006340","Function","1","Toshi::TGUIActionMap::CreateObjectInPlace","","?CreateObjectInPlace@TGUIActionMap@Toshi@@CGPAVTObject@2@PAX@Z"
"Ordinal_324","10006360","Function","0","Toshi::TGUIActionMap::CreateObject","","Ordinal_324"
"CreateObject","10006360","Function","0","Toshi::TGUIActionMap::CreateObject","TObject *","TObject * CreateObject(void)"
"?CreateObject@TGUIActionMap@Toshi@@CGPAVTObject@2@XZ","10006360","Function","0","Toshi::TGUIActionMap::CreateObject","","?CreateObject@TGUIActionMap@Toshi@@CGPAVTObject@2@XZ"
"Ordinal_543","10006390","Function","1","Toshi::TGUIActionMap::GetClass","","Ordinal_543"
"GetClass","10006390","Function","1","Toshi::TGUIActionMap::GetClass","TClass *","TClass * GetClass(TGUIActionMap * this)"
"?GetClass@TGUIActionMap@Toshi@@UBEAAVTClass@2@XZ","10006390","Function","1","Toshi::TGUIActionMap::GetClass","","?GetClass@TGUIActionMap@Toshi@@UBEAAVTClass@2@XZ"
"Ordinal_170","100063a0","Function","2","Toshi::TGUIInterface::RuntimeError::operator=","","Ordinal_170"
"operator=","100063a0","Function","2","Toshi::TGUIInterface::RuntimeError::operator=","RuntimeError *","RuntimeError * operator=(RuntimeError * this\, RuntimeError * param_1)"
"??4RuntimeError@TGUIInterface@Toshi@@QAEAAV012@AAV012@@Z","100063a0","Function","2","Toshi::TGUIInterface::RuntimeError::operator=","","??4RuntimeError@TGUIInterface@Toshi@@QAEAAV012@AAV012@@Z"
"Ordinal_105","100063d0","Function","1","Toshi::TGUIInterface::RuntimeError::~RuntimeError","","Ordinal_105"
"~RuntimeError","100063d0","Function","1","Toshi::TGUIInterface::RuntimeError::~RuntimeError","void","void ~RuntimeError(RuntimeError * this)"
"??1RuntimeError@TGUIInterface@Toshi@@QAE@XZ","100063d0","Function","1","Toshi::TGUIInterface::RuntimeError::~RuntimeError","","??1RuntimeError@TGUIInterface@Toshi@@QAE@XZ"
"Ordinal_1","100063f0","Function","2","Toshi::TGUIInterface::RuntimeError::RuntimeError","","Ordinal_1"
"RuntimeError","100063f0","Function","2","Toshi::TGUIInterface::RuntimeError::RuntimeError","undefined","undefined RuntimeError(RuntimeError * this\, RuntimeError * param_1)"
"??0RuntimeError@TGUIInterface@Toshi@@QAE@ABV012@@Z","100063f0","Function","2","Toshi::TGUIInterface::RuntimeError::RuntimeError","","??0RuntimeError@TGUIInterface@Toshi@@QAE@ABV012@@Z"
"Ordinal_2","10006420","Function","3","Toshi::TGUIInterface::RuntimeError::RuntimeError","","Ordinal_2"
"RuntimeError","10006420","Function","3","Toshi::TGUIInterface::RuntimeError::RuntimeError","undefined","undefined RuntimeError(RuntimeError * this\, TWString * param_1\, TWString * param_2)"
"??0RuntimeError@TGUIInterface@Toshi@@QAE@ABVTWString@2@0@Z","10006420","Function","3","Toshi::TGUIInterface::RuntimeError::RuntimeError","","??0RuntimeError@TGUIInterface@Toshi@@QAE@ABVTWString@2@0@Z"
"Ordinal_523","10006450","Function","1","Toshi::TGUIInterface::GetActionMap","","Ordinal_523"
"GetActionMap","10006450","Function","1","Toshi::TGUIInterface::GetActionMap","TGUIActionMap *","TGUIActionMap * GetActionMap(TGUIInterface * this)"
"?GetActionMap@TGUIInterface@Toshi@@QAEPAVTGUIActionMap@2@XZ","10006450","Function","1","Toshi::TGUIInterface::GetActionMap","","?GetActionMap@TGUIInterface@Toshi@@QAEPAVTGUIActionMap@2@XZ"
"Ordinal_1033","10006460","Function","2","Toshi::TGUIInterface::SetDefaultScreen","","Ordinal_1033"
"SetDefaultScreen","10006460","Function","2","Toshi::TGUIInterface::SetDefaultScreen","void","void SetDefaultScreen(TGUIInterface * this\, TGUIScreen * param_1)"
"?SetDefaultScreen@TGUIInterface@Toshi@@QAEXPAVTGUIScreen@2@@Z","10006460","Function","2","Toshi::TGUIInterface::SetDefaultScreen","","?SetDefaultScreen@TGUIInterface@Toshi@@QAEXPAVTGUIScreen@2@@Z"
"Ordinal_601","10006470","Function","1","Toshi::TGUIInterface::GetDefaultScreen","","Ordinal_601"
"GetDefaultScreen","10006470","Function","1","Toshi::TGUIInterface::GetDefaultScreen","TGUIScreen *","TGUIScreen * GetDefaultScreen(TGUIInterface * this)"
"?GetDefaultScreen@TGUIInterface@Toshi@@QBEPAVTGUIScreen@2@XZ","10006470","Function","1","Toshi::TGUIInterface::GetDefaultScreen","","?GetDefaultScreen@TGUIInterface@Toshi@@QBEPAVTGUIScreen@2@XZ"
"Ordinal_655","10006480","Function","1","Toshi::TGUIInterface::GetKernelInterface","","Ordinal_655"
"GetKernelInterface","10006480","Function","1","Toshi::TGUIInterface::GetKernelInterface","TKernelInterface *","TKernelInterface * GetKernelInterface(TGUIInterface * this)"
"?GetKernelInterface@TGUIInterface@Toshi@@QBEPAVTKernelInterface@2@XZ","10006480","Function","1","Toshi::TGUIInterface::GetKernelInterface","","?GetKernelInterface@TGUIInterface@Toshi@@QBEPAVTKernelInterface@2@XZ"
"Ordinal_1058","10006490","Function","2","Toshi::TGUIInterface::SetKernelInterface","","Ordinal_1058"
"SetKernelInterface","10006490","Function","2","Toshi::TGUIInterface::SetKernelInterface","void","void SetKernelInterface(TGUIInterface * this\, TKernelInterface * param_1)"
"?SetKernelInterface@TGUIInterface@Toshi@@QAEXPAVTKernelInterface@2@@Z","10006490","Function","2","Toshi::TGUIInterface::SetKernelInterface","","?SetKernelInterface@TGUIInterface@Toshi@@QAEXPAVTKernelInterface@2@@Z"
"Ordinal_662","100064a0","Function","1","Toshi::TGUILayoutManager::GetLayoutInfo","","Ordinal_662"
"GetLayoutInfo","100064a0","Function","1","Toshi::TGUILayoutManager::GetLayoutInfo","TGUILayoutInfo *","TGUILayoutInfo * GetLayoutInfo(TGUILayoutManager * this)"
"?GetLayoutInfo@TGUILayoutManager@Toshi@@QBEPBVTGUILayoutInfo@2@XZ","100064a0","Function","1","Toshi::TGUILayoutManager::GetLayoutInfo","","?GetLayoutInfo@TGUILayoutManager@Toshi@@QBEPBVTGUILayoutInfo@2@XZ"
"Ordinal_176","100064b0","Function","2","Toshi::TGUILayoutInfo::operator=","","Ordinal_176"
"operator=","100064b0","Function","2","Toshi::TGUILayoutInfo::operator=","TGUILayoutInfo *","TGUILayoutInfo * operator=(TGUILayoutInfo * this\, TGUILayoutInfo * param_1)"
"??4TGUILayoutInfo@Toshi@@QAEAAV01@ABV01@@Z","100064b0","Function","2","Toshi::TGUILayoutInfo::operator=","","??4TGUILayoutInfo@Toshi@@QAEAAV01@ABV01@@Z"
"Ordinal_50","10006540","Function","2","Toshi::TGUILayoutInfo::TGUILayoutInfo","","Ordinal_50"
"TGUILayoutInfo","10006540","Function","2","Toshi::TGUILayoutInfo::TGUILayoutInfo","undefined","undefined TGUILayoutInfo(TGUILayoutInfo * this\, TGUILayoutInfo * param_1)"
"??0TGUILayoutInfo@Toshi@@QAE@ABV01@@Z","10006540","Function","2","Toshi::TGUILayoutInfo::TGUILayoutInfo","","??0TGUILayoutInfo@Toshi@@QAE@ABV01@@Z"
"Ordinal_722","100065a0","Function","2","Toshi::TGUILayoutInfo::GetPropertyInfo","","Ordinal_722"
"GetPropertyInfo","100065a0","Function","2","Toshi::TGUILayoutInfo::GetPropertyInfo","TGUIPropertySpec *","TGUIPropertySpec * GetPropertyInfo(TGUILayoutInfo * this\, int param_1)"
"?GetPropertyInfo@TGUILayoutInfo@Toshi@@QBEPBVTGUIPropertySpec@2@H@Z","100065a0","Function","2","Toshi::TGUILayoutInfo::GetPropertyInfo","","?GetPropertyInfo@TGUILayoutInfo@Toshi@@QBEPBVTGUIPropertySpec@2@H@Z"
"Ordinal_718","100065b0","Function","1","Toshi::TGUILayoutInfo::GetPropertyCount","","Ordinal_718"
"GetPropertyCount","100065b0","Function","1","Toshi::TGUILayoutInfo::GetPropertyCount","int","int GetPropertyCount(TGUILayoutInfo * this)"
"?GetPropertyCount@TGUILayoutInfo@Toshi@@QBEHXZ","100065b0","Function","1","Toshi::TGUILayoutInfo::GetPropertyCount","","?GetPropertyCount@TGUILayoutInfo@Toshi@@QBEHXZ"
"Ordinal_775","100065c0","Function","1","Toshi::TGUILayoutInfo::GetTClass","","Ordinal_775"
"GetTClass","100065c0","Function","1","Toshi::TGUILayoutInfo::GetTClass","TClass *","TClass * GetTClass(TGUILayoutInfo * this)"
"?GetTClass@TGUILayoutInfo@Toshi@@QBEPBVTClass@2@XZ","100065c0","Function","1","Toshi::TGUILayoutInfo::GetTClass","","?GetTClass@TGUILayoutInfo@Toshi@@QBEPBVTClass@2@XZ"
"Ordinal_663","100065d0","Function","1","Toshi::TGUILayoutInfo::GetLayoutLabel","","Ordinal_663"
"GetLayoutLabel","100065d0","Function","1","Toshi::TGUILayoutInfo::GetLayoutLabel","TPCString *","TPCString * GetLayoutLabel(TGUILayoutInfo * this)"
"?GetLayoutLabel@TGUILayoutInfo@Toshi@@QBEABVTPCString@2@XZ","100065d0","Function","1","Toshi::TGUILayoutInfo::GetLayoutLabel","","?GetLayoutLabel@TGUILayoutInfo@Toshi@@QBEABVTPCString@2@XZ"
"Ordinal_665","100065e0","Function","1","Toshi::TGUILayoutInfo::GetLayoutName","","Ordinal_665"
"GetLayoutName","100065e0","Function","1","Toshi::TGUILayoutInfo::GetLayoutName","TPCString *","TPCString * GetLayoutName(TGUILayoutInfo * this)"
"?GetLayoutName@TGUILayoutInfo@Toshi@@QBEABVTPCString@2@XZ","100065e0","Function","1","Toshi::TGUILayoutInfo::GetLayoutName","","?GetLayoutName@TGUILayoutInfo@Toshi@@QBEABVTPCString@2@XZ"
"Ordinal_89","100065f0","Function","2","Toshi::TGUITextureFactory::TGUITextureFactory","","Ordinal_89"
"TGUITextureFactory","100065f0","Function","2","Toshi::TGUITextureFactory::TGUITextureFactory","undefined","undefined TGUITextureFactory(TGUITextureFactory * this\, TGUITextureFactory * param_1)"
"??0TGUITextureFactory@Toshi@@QAE@ABV01@@Z","100065f0","Function","2","Toshi::TGUITextureFactory::TGUITextureFactory","","??0TGUITextureFactory@Toshi@@QAE@ABV01@@Z"
"Ordinal_650","10006600","Function","1","Toshi::TGUIStyle::GetInterface","","Ordinal_650"
"GetInterface","10006600","Function","1","Toshi::TGUIStyle::GetInterface","TGUIInterface *","TGUIInterface * GetInterface(TGUIStyle * this)"
"?GetInterface@TGUIStyle@Toshi@@UBEPAVTGUIInterface@2@XZ","10006600","Function","1","Toshi::TGUIStyle::GetInterface","","?GetInterface@TGUIStyle@Toshi@@UBEPAVTGUIInterface@2@XZ"
"Ordinal_1056","10006610","Function","2","Toshi::TGUIStyle::SetInterface","","Ordinal_1056"
"SetInterface","10006610","Function","2","Toshi::TGUIStyle::SetInterface","void","void SetInterface(TGUIStyle * this\, TGUIInterface * param_1)"
"?SetInterface@TGUIStyle@Toshi@@UAEXPAVTGUIInterface@2@@Z","10006610","Function","2","Toshi::TGUIStyle::SetInterface","","?SetInterface@TGUIStyle@Toshi@@UAEXPAVTGUIInterface@2@@Z"
"Ordinal_696","10006620","Function","1","Toshi::TGUIStyle::GetParameterCount","","Ordinal_696"
"GetParameterCount","10006620","Function","1","Toshi::TGUIStyle::GetParameterCount","int","int GetParameterCount(TGUIStyle * this)"
