"Name","Location","Type","Param Count","Function Name","Data Type","Preview"
"Ordinal_257","100063f0","Function","2","Toshi::TKeyframeLibraryInstance::Create","","Ordinal_257"
"Create","100063f0","Function","2","Toshi::TKeyframeLibraryInstance::Create","TKeyframeLibrary *","TKeyframeLibrary * Create(TKeyframeLibraryInstance * this\, TKeyframeLibrary * param_1)"
"?Create@TKeyframeLibraryInstance@Toshi@@QAEPAVTKeyframeLibrary@2@PAV32@@Z","100063f0","Function","2","Toshi::TKeyframeLibraryInstance::Create","","?Create@TKeyframeLibraryInstance@Toshi@@QAEPAVTKeyframeLibrary@2@PAV32@@Z"
"Ordinal_274","10006420","Function","8","Toshi::TKeyframeLibraryInstance::CreateEx","","Ordinal_274"
"CreateEx","10006420","Function","8","Toshi::TKeyframeLibraryInstance::CreateEx","TKeyframeLibrary *","TKeyframeLibrary * CreateEx(TKeyframeLibraryInstance * this\, TKeyframeLibrary * param_1\, int param_2\, int param_3\, int param_4\, int param_5\, int param_6\, int param_7)"
"?CreateEx@TKeyframeLibraryInstance@Toshi@@QAEPAVTKeyframeLibrary@2@PAV32@HHHHHH@Z","10006420","Function","8","Toshi::TKeyframeLibraryInstance::CreateEx","","?CreateEx@TKeyframeLibraryInstance@Toshi@@QAEPAVTKeyframeLibrary@2@PAV32@HHHHHH@Z"
"Ordinal_121","100064a0","Function","1","Toshi::TKeyframeLibraryManager::~TKeyframeLibraryManager","","Ordinal_121"
"~TKeyframeLibraryManager","100064a0","Function","1","Toshi::TKeyframeLibraryManager::~TKeyframeLibraryManager","void","void ~TKeyframeLibraryManager(TKeyframeLibraryManager * this)"
"??1TKeyframeLibraryManager@Toshi@@QAE@XZ","100064a0","Function","1","Toshi::TKeyframeLibraryManager::~TKeyframeLibraryManager","","??1TKeyframeLibraryManager@Toshi@@QAE@XZ"
"Ordinal_875","10006520","Function","2","Toshi::TKeyframeLibraryManager::LoadLibrary","","Ordinal_875"
"LoadLibrary","10006520","Function","2","Toshi::TKeyframeLibraryManager::LoadLibrary","TKeyframeLibrary *","TKeyframeLibrary * LoadLibrary(TKeyframeLibraryManager * this\, char * param_1)"
"?LoadLibrary@TKeyframeLibraryManager@Toshi@@QAEPAVTKeyframeLibrary@2@PBD@Z","10006520","Function","2","Toshi::TKeyframeLibraryManager::LoadLibrary","","?LoadLibrary@TKeyframeLibraryManager@Toshi@@QAEPAVTKeyframeLibrary@2@PBD@Z"
"Ordinal_1065","10006720","Function","2","Toshi::TKeyframeLibraryManager::UnloadLibrary","","Ordinal_1065"
"UnloadLibrary","10006720","Function","2","Toshi::TKeyframeLibraryManager::UnloadLibrary","void","void UnloadLibrary(TKeyframeLibraryManager * this\, TKeyframeLibrary * param_1)"
"?UnloadLibrary@TKeyframeLibraryManager@Toshi@@QAEXPAVTKeyframeLibrary@2@@Z","10006720","Function","2","Toshi::TKeyframeLibraryManager::UnloadLibrary","","?UnloadLibrary@TKeyframeLibraryManager@Toshi@@QAEXPAVTKeyframeLibrary@2@@Z"
"Ordinal_609","10006790","Function","2","Toshi::TKeyframeLibraryManager::GetLibrary","","Ordinal_609"
"GetLibrary","10006790","Function","2","Toshi::TKeyframeLibraryManager::GetLibrary","TKeyframeLibrary *","TKeyframeLibrary * GetLibrary(TKeyframeLibraryManager * this\, char * param_1)"
"?GetLibrary@TKeyframeLibraryManager@Toshi@@QAEPAVTKeyframeLibrary@2@PBD@Z","10006790","Function","2","Toshi::TKeyframeLibraryManager::GetLibrary","","?GetLibrary@TKeyframeLibraryManager@Toshi@@QAEPAVTKeyframeLibrary@2@PBD@Z"
"Ordinal_344","10006890","Function","2","Toshi::TKeyframeLibraryManager::DebugDump","","Ordinal_344"
"DebugDump","10006890","Function","2","Toshi::TKeyframeLibraryManager::DebugDump","void","void DebugDump(TKeyframeLibraryManager * this\, bool param_1)"
"?DebugDump@TKeyframeLibraryManager@Toshi@@QAEX_N@Z","10006890","Function","2","Toshi::TKeyframeLibraryManager::DebugDump","","?DebugDump@TKeyframeLibraryManager@Toshi@@QAEX_N@Z"
"Ordinal_265","10006940","Function","2","Toshi::TSkeleton::Create","","Ordinal_265"
"Create","10006940","Function","2","Toshi::TSkeleton::Create","TSkeleton *","TSkeleton * Create(TDImp * param_1\, uint param_2)"
"?Create@TSkeleton@Toshi@@SGPAV12@PAVTDImp@2@I@Z","10006940","Function","2","Toshi::TSkeleton::Create","","?Create@TSkeleton@Toshi@@SGPAV12@PAVTDImp@2@I@Z"
"Ordinal_264","10007420","Function","2","Toshi::TSkeleton::Create","","Ordinal_264"
"Create","10007420","Function","2","Toshi::TSkeleton::Create","bool","bool Create(TSkeleton * this\, uint param_1)"
"?Create@TSkeleton@Toshi@@QAE_NI@Z","10007420","Function","2","Toshi::TSkeleton::Create","","?Create@TSkeleton@Toshi@@QAE_NI@Z"
"Ordinal_280","100074a0","Function","2","Toshi::TSkeleton::CreateInstance","","Ordinal_280"
"CreateInstance","100074a0","Function","2","Toshi::TSkeleton::CreateInstance","TSkeletonInstance *","TSkeletonInstance * CreateInstance(TSkeleton * this\, bool param_1)"
"?CreateInstance@TSkeleton@Toshi@@QAEPAVTSkeletonInstance@2@_N@Z","100074a0","Function","2","Toshi::TSkeleton::CreateInstance","","?CreateInstance@TSkeleton@Toshi@@QAEPAVTSkeletonInstance@2@_N@Z"
"Ordinal_482","10007620","Function","3","Toshi::TSkeleton::GetBoneID","","Ordinal_482"
"GetBoneID","10007620","Function","3","Toshi::TSkeleton::GetBoneID","int","int GetBoneID(TSkeleton * this\, char * param_1\, int param_2)"
"?GetBoneID@TSkeleton@Toshi@@QAEHPBDH@Z","10007620","Function","3","Toshi::TSkeleton::GetBoneID","","?GetBoneID@TSkeleton@Toshi@@QAEHPBDH@Z"
"Ordinal_721","100076e0","Function","3","Toshi::TSkeleton::GetSequenceID","","Ordinal_721"
"GetSequenceID","100076e0","Function","3","Toshi::TSkeleton::GetSequenceID","int","int GetSequenceID(TSkeleton * this\, char * param_1\, int param_2)"
"?GetSequenceID@TSkeleton@Toshi@@QAEHPBDH@Z","100076e0","Function","3","Toshi::TSkeleton::GetSequenceID","","?GetSequenceID@TSkeleton@Toshi@@QAEHPBDH@Z"
"Ordinal_346","10007790","Function","2","Toshi::TSkeleton::DebugDump","","Ordinal_346"
"DebugDump","10007790","Function","2","Toshi::TSkeleton::DebugDump","void","void DebugDump(TSkeleton * this\, bool param_1)"
"?DebugDump@TSkeleton@Toshi@@QAEX_N@Z","10007790","Function","2","Toshi::TSkeleton::DebugDump","","?DebugDump@TSkeleton@Toshi@@QAEX_N@Z"
"Ordinal_488","10007ba0","Function","6","Toshi::TSkeleton::GetBoneTransformLocal","","Ordinal_488"
"GetBoneTransformLocal","10007ba0","Function","6","Toshi::TSkeleton::GetBoneTransformLocal","ushort","ushort GetBoneTransformLocal(TSkeleton * this\, int param_1\, int param_2\, float param_3\, ushort param_4\, TMatrix44 * param_5)"
"?GetBoneTransformLocal@TSkeleton@Toshi@@QAEGHHMGAAVTMatrix44@2@@Z","10007ba0","Function","6","Toshi::TSkeleton::GetBoneTransformLocal","","?GetBoneTransformLocal@TSkeleton@Toshi@@QAEGHHMGAAVTMatrix44@2@@Z"
"Ordinal_485","10007d30","Function","5","Toshi::TSkeleton::GetBoneTransform","","Ordinal_485"
"GetBoneTransform","10007d30","Function","5","Toshi::TSkeleton::GetBoneTransform","void","void GetBoneTransform(TSkeleton * this\, int param_1\, int param_2\, float param_3\, TMatrix44 * param_4)"
"?GetBoneTransform@TSkeleton@Toshi@@QAEXHHMAAVTMatrix44@2@@Z","10007d30","Function","5","Toshi::TSkeleton::GetBoneTransform","","?GetBoneTransform@TSkeleton@Toshi@@QAEXHHMAAVTMatrix44@2@@Z"
"Ordinal_77","10007df0","Function","1","Toshi::TSkeleton::TSkeleton","","Ordinal_77"
"TSkeleton","10007df0","Function","1","Toshi::TSkeleton::TSkeleton","undefined","undefined TSkeleton(TSkeleton * this)"
"??0TSkeleton@Toshi@@IAE@XZ","10007df0","Function","1","Toshi::TSkeleton::TSkeleton","","??0TSkeleton@Toshi@@IAE@XZ"
"Ordinal_600","10007e20","Function","5","Toshi::TSkeletonSequenceBone::GetKeyPair","","Ordinal_600"
"GetKeyPair","10007e20","Function","5","Toshi::TSkeletonSequenceBone::GetKeyPair","float","float GetKeyPair(TSkeletonSequenceBone * this\, float param_1\, ushort * param_2\, uint * param_3\, uint * param_4)"
"?GetKeyPair@TSkeletonSequenceBone@Toshi@@QAEMMAAGAAI1@Z","10007e20","Function","5","Toshi::TSkeletonSequenceBone::GetKeyPair","","?GetKeyPair@TSkeletonSequenceBone@Toshi@@QAEMMAAGAAI1@Z"
"Ordinal_829","10007f50","Function","7","Toshi::TSkeletonSequenceBone::IntraBlend","","Ordinal_829"
"IntraBlend","10007f50","Function","7","Toshi::TSkeletonSequenceBone::IntraBlend","void","void IntraBlend(TSkeletonSequenceBone * this\, TKeyframeLibraryInstance * param_1\, float param_2\, uint * param_3\, uint * param_4\, TQuaternion * param_5\, TVector4 * param_6)"
"?IntraBlend@TSkeletonSequenceBone@Toshi@@QAEXPAVTKeyframeLibraryInstance@2@MAAI1AAVTQuaternion@2@AAVTVector4@2@@Z","10007f50","Function","7","Toshi::TSkeletonSequenceBone::IntraBlend","","?IntraBlend@TSkeletonSequenceBone@Toshi@@QAEXPAVTKeyframeLibraryInstance@2@MAAI1AAVTQuaternion@2@AAVTVector4@2@@Z"
"Ordinal_376","100080f0","Function","1","Toshi::TSkeleton::Delete","","Ordinal_376"
"Delete","100080f0","Function","1","Toshi::TSkeleton::Delete","void","void Delete(TSkeleton * this)"
"?Delete@TSkeleton@Toshi@@QAEXXZ","100080f0","Function","1","Toshi::TSkeleton::Delete","","?Delete@TSkeleton@Toshi@@QAEXXZ"
"Ordinal_47","10008110","Function","1","Toshi::TKeyframeLibraryManager::TKeyframeLibraryManager","","Ordinal_47"
"TKeyframeLibraryManager","10008110","Function","1","Toshi::TKeyframeLibraryManager::TKeyframeLibraryManager","undefined","undefined TKeyframeLibraryManager(TKeyframeLibraryManager * this)"
"??0TKeyframeLibraryManager@Toshi@@QAE@XZ","10008110","Function","1","Toshi::TKeyframeLibraryManager::TKeyframeLibraryManager","","??0TKeyframeLibraryManager@Toshi@@QAE@XZ"
"Ordinal_390","10008120","Function","1","Toshi::TKeyframeLibraryInstance::Destroy","","Ordinal_390"
"Destroy","10008120","Function","1","Toshi::TKeyframeLibraryInstance::Destroy","void","void Destroy(TKeyframeLibraryInstance * this)"
"?Destroy@TKeyframeLibraryInstance@Toshi@@QAEXXZ","10008120","Function","1","Toshi::TKeyframeLibraryInstance::Destroy","","?Destroy@TKeyframeLibraryInstance@Toshi@@QAEXXZ"
"Ordinal_119","10008130","Function","1","Toshi::TKeyframeLibrary::~TKeyframeLibrary","","Ordinal_119"
"~TKeyframeLibrary","10008130","Function","1","Toshi::TKeyframeLibrary::~TKeyframeLibrary","void","void ~TKeyframeLibrary(TKeyframeLibrary * this)"
"??1TKeyframeLibrary@Toshi@@IAE@XZ","10008130","Function","1","Toshi::TKeyframeLibrary::~TKeyframeLibrary","","??1TKeyframeLibrary@Toshi@@IAE@XZ"
"Ordinal_916","10008150","Function","2","Toshi::TAnimation::RemoveAnimation","","Ordinal_916"
"RemoveAnimation","10008150","Function","2","Toshi::TAnimation::RemoveAnimation","void","void RemoveAnimation(TAnimation * this\, float param_1)"
"?RemoveAnimation@TAnimation@Toshi@@QAEXM@Z","10008150","Function","2","Toshi::TAnimation::RemoveAnimation","","?RemoveAnimation@TAnimation@Toshi@@QAEXM@Z"
"Ordinal_1058","10008170","Function","2","Toshi::TAnimation::SetWeight","","Ordinal_1058"
"SetWeight","10008170","Function","2","Toshi::TAnimation::SetWeight","float","float SetWeight(TAnimation * this\, float param_1)"
"?SetWeight@TAnimation@Toshi@@QAEMM@Z","10008170","Function","2","Toshi::TAnimation::SetWeight","","?SetWeight@TAnimation@Toshi@@QAEMM@Z"
"Ordinal_573","10008190","Function","1","Toshi::TSkeletonInstance::GetFreeAnimation","","Ordinal_573"
"GetFreeAnimation","10008190","Function","1","Toshi::TSkeletonInstance::GetFreeAnimation","TAnimation *","TAnimation * GetFreeAnimation(TSkeletonInstance * this)"
"?GetFreeAnimation@TSkeletonInstance@Toshi@@IAEPAVTAnimation@2@XZ","10008190","Function","1","Toshi::TSkeletonInstance::GetFreeAnimation","","?GetFreeAnimation@TSkeletonInstance@Toshi@@IAEPAVTAnimation@2@XZ"
"Ordinal_347","100081b0","Function","1","Toshi::TSkeletonInstance::DebugRender","","Ordinal_347"
"DebugRender","100081b0","Function","1","Toshi::TSkeletonInstance::DebugRender","void","void DebugRender(TSkeletonInstance * this)"
"?DebugRender@TSkeletonInstance@Toshi@@QAEXXZ","100081b0","Function","1","Toshi::TSkeletonInstance::DebugRender","","?DebugRender@TSkeletonInstance@Toshi@@QAEXXZ"
"Ordinal_226","100081c0","Function","5","Toshi::TSkeletonInstance::AddManagedAnimation","","Ordinal_226"
"AddManagedAnimation","100081c0","Function","5","Toshi::TSkeletonInstance::AddManagedAnimation","TAnimation *","TAnimation * AddManagedAnimation(TSkeletonInstance * this\, short param_1\, float param_2\, float param_3\, float param_4)"
"?AddManagedAnimation@TSkeletonInstance@Toshi@@QAEPAVTAnimation@2@FMMM@Z","100081c0","Function","5","Toshi::TSkeletonInstance::AddManagedAnimation","","?AddManagedAnimation@TSkeletonInstance@Toshi@@QAEPAVTAnimation@2@FMMM@Z"
"Ordinal_222","100081f0","Function","4","Toshi::TSkeletonInstance::AddAnimation","","Ordinal_222"
"AddAnimation","100081f0","Function","4","Toshi::TSkeletonInstance::AddAnimation","TAnimation *","TAnimation * AddAnimation(TSkeletonInstance * this\, short param_1\, float param_2\, float param_3)"
"?AddAnimation@TSkeletonInstance@Toshi@@QAEPAVTAnimation@2@FMM@Z","100081f0","Function","4","Toshi::TSkeletonInstance::AddAnimation","","?AddAnimation@TSkeletonInstance@Toshi@@QAEPAVTAnimation@2@FMM@Z"
"Ordinal_377","10008210","Function","1","Toshi::TSkeletonInstance::Delete","","Ordinal_377"
"Delete","10008210","Function","1","Toshi::TSkeletonInstance::Delete","void","void Delete(TSkeletonInstance * this)"
"?Delete@TSkeletonInstance@Toshi@@QAEXXZ","10008210","Function","1","Toshi::TSkeletonInstance::Delete","","?Delete@TSkeletonInstance@Toshi@@QAEXXZ"
"FUN_10008220","10008220","Function","2","FUN_10008220","undefined","undefined FUN_10008220(void * this\, uint param_1)"
"Ordinal_53","10008300","Function","2","Toshi::TMesh::TMesh","","Ordinal_53"
"TMesh","10008300","Function","2","Toshi::TMesh::TMesh","undefined","undefined TMesh(TMesh * this\, TMesh * param_1)"
"??0TMesh@Toshi@@QAE@ABV01@@Z","10008300","Function","2","Toshi::TMesh::TMesh","","??0TMesh@Toshi@@QAE@ABV01@@Z"
"Ordinal_627","10008390","Function","1","Toshi::TMesh::GetMaterial","","Ordinal_627"
"GetMaterial","10008390","Function","1","Toshi::TMesh::GetMaterial","TMaterial *","TMaterial * GetMaterial(TMesh * this)"
"?GetMaterial@TMesh@Toshi@@QAEPAVTMaterial@2@XZ","10008390","Function","1","Toshi::TMesh::GetMaterial","","?GetMaterial@TMesh@Toshi@@QAEPAVTMaterial@2@XZ"
"Ordinal_728","100083a0","Function","1","Toshi::TMesh::GetShader","","Ordinal_728"
"GetShader","100083a0","Function","1","Toshi::TMesh::GetShader","TShader *","TShader * GetShader(TMesh * this)"
"?GetShader@TMesh@Toshi@@QAEPAVTShader@2@XZ","100083a0","Function","1","Toshi::TMesh::GetShader","","?GetShader@TMesh@Toshi@@QAEPAVTShader@2@XZ"
"Ordinal_49","100083b0","Function","2","Toshi::TMaterial::TMaterial","","Ordinal_49"
"TMaterial","100083b0","Function","2","Toshi::TMaterial::TMaterial","undefined","undefined TMaterial(TMaterial * this\, TMaterial * param_1)"
"??0TMaterial@Toshi@@QAE@ABV01@@Z","100083b0","Function","2","Toshi::TMaterial::TMaterial","","??0TMaterial@Toshi@@QAE@ABV01@@Z"
"Ordinal_688","10008450","Function","1","Toshi::TMaterial::GetRegMaterial","","Ordinal_688"
"GetRegMaterial","10008450","Function","1","Toshi::TMaterial::GetRegMaterial","TRegMaterial *","TRegMaterial * GetRegMaterial(TMaterial * this)"
"?GetRegMaterial@TMaterial@Toshi@@QAEPAVTRegMaterial@2@XZ","10008450","Function","1","Toshi::TMaterial::GetRegMaterial","","?GetRegMaterial@TMaterial@Toshi@@QAEPAVTRegMaterial@2@XZ"
"Ordinal_907","10008460","Function","1","Toshi::TMaterial::PostRender","","Ordinal_907"
"PostRender","10008460","Function","1","Toshi::TMaterial::PostRender","void","void PostRender(TMaterial * this)"
"?PostRender@TMaterial@Toshi@@UAEXXZ","10008460","Function","1","Toshi::TMaterial::PostRender","","?PostRender@TMaterial@Toshi@@UAEXXZ"
"Ordinal_908","10008470","Function","1","Toshi::TMaterial::PreRender","","Ordinal_908"
"PreRender","10008470","Function","1","Toshi::TMaterial::PreRender","void","void PreRender(TMaterial * this)"
"?PreRender@TMaterial@Toshi@@UAEXXZ","10008470","Function","1","Toshi::TMaterial::PreRender","","?PreRender@TMaterial@Toshi@@UAEXXZ"
"Ordinal_664","10008480","Function","1","Toshi::TMaterial::GetNumTextures","","Ordinal_664"
"GetNumTextures","10008480","Function","1","Toshi::TMaterial::GetNumTextures","uint","uint GetNumTextures(TMaterial * this)"
"?GetNumTextures@TMaterial@Toshi@@QBEIXZ","10008480","Function","1","Toshi::TMaterial::GetNumTextures","","?GetNumTextures@TMaterial@Toshi@@QBEIXZ"
"Ordinal_1011","10008490","Function","2","Toshi::TMaterial::SetNumTextures","","Ordinal_1011"
"SetNumTextures","10008490","Function","2","Toshi::TMaterial::SetNumTextures","void","void SetNumTextures(TMaterial * this\, uint param_1)"
"?SetNumTextures@TMaterial@Toshi@@QAEXI@Z","10008490","Function","2","Toshi::TMaterial::SetNumTextures","","?SetNumTextures@TMaterial@Toshi@@QAEXI@Z"
"Ordinal_726","100084e0","Function","1","Toshi::TMaterial::GetShader","","Ordinal_726"
"GetShader","100084e0","Function","1","Toshi::TMaterial::GetShader","TShader *","TShader * GetShader(TMaterial * this)"
"?GetShader@TMaterial@Toshi@@QAEPAVTShader@2@XZ","100084e0","Function","1","Toshi::TMaterial::GetShader","","?GetShader@TMaterial@Toshi@@QAEPAVTShader@2@XZ"
"Ordinal_975","100084f0","Function","2","Toshi::TMaterial::SetFlags","","Ordinal_975"
"SetFlags","100084f0","Function","2","Toshi::TMaterial::SetFlags","void","void SetFlags(TMaterial * this\, uint param_1)"
"?SetFlags@TMaterial@Toshi@@QAEXI@Z","100084f0","Function","2","Toshi::TMaterial::SetFlags","","?SetFlags@TMaterial@Toshi@@QAEXI@Z"
